Evaluation over 1000 episodes
Success rate: 73.20%
Average episode length: 43.93 steps

Episode 921: steps=22, success=True
Episode 922: steps=11, success=True
Episode 923: steps=26, success=False
Episode 924: steps=53, success=True
Episode 925: steps=28, success=True
Episode 926: steps=12, success=False
Episode 927: steps=61, success=True
Episode 928: steps=9, success=True
Episode 929: steps=25, success=True
Episode 930: steps=44, success=True
Episode 931: steps=32, success=True
Episode 932: steps=39, success=False
Episode 933: steps=9, success=False
Episode 934: steps=78, success=True
Episode 935: steps=44, success=True
Episode 936: steps=44, success=True
Episode 937: steps=27, success=True
Episode 938: steps=29, success=False
Episode 939: steps=61, success=False
Episode 940: steps=100, success=False
Episode 941: steps=33, success=False
Episode 942: steps=67, success=True
Episode 943: steps=36, success=True
Episode 944: steps=18, success=True
Episode 945: steps=28, success=True
Episode 946: steps=18, success=True
Episode 947: steps=8, success=True
Episode 948: steps=23, success=True
Episode 949: steps=24, success=True
Episode 950: steps=19, success=True
Episode 951: steps=100, success=False
Episode 952: steps=100, success=False
Episode 953: steps=89, success=False
Episode 954: steps=12, success=True
Episode 955: steps=34, success=True
Episode 956: steps=41, success=True
Episode 957: steps=47, success=False
Episode 958: steps=74, success=True
Episode 959: steps=9, success=False
Episode 960: steps=39, success=True
Episode 961: steps=82, success=True
Episode 962: steps=99, success=True
Episode 963: steps=6, success=True
Episode 964: steps=25, success=True
Episode 965: steps=20, success=True
Episode 966: steps=11, success=False
Episode 967: steps=52, success=True
Episode 968: steps=20, success=True
Episode 969: steps=100, success=False
Episode 970: steps=22, success=True
Episode 971: steps=27, success=True
Episode 972: steps=45, success=True
Episode 973: steps=14, success=True
Episode 974: steps=31, success=True
Episode 975: steps=63, success=False
Episode 976: steps=36, success=True
Episode 977: steps=52, success=True
Episode 978: steps=21, success=True
Episode 979: steps=29, success=False
Episode 980: steps=22, success=False
Episode 981: steps=54, success=True
Episode 982: steps=100, success=False
Episode 983: steps=31, success=True
Episode 984: steps=33, success=False
Episode 985: steps=22, success=True
Episode 986: steps=37, success=False
Episode 987: steps=73, success=True
Episode 988: steps=75, success=True
Episode 989: steps=25, success=True
Episode 990: steps=36, success=True
Episode 991: steps=20, success=True
Episode 992: steps=14, success=True
Episode 993: steps=24, success=False
Episode 994: steps=28, success=True
Episode 995: steps=74, success=True
Episode 996: steps=34, success=True
Episode 997: steps=100, success=False
Episode 998: steps=17, success=True
Episode 999: steps=28, success=True
Episode 1000: steps=22, success=True
